knr,knavn,aar,pm2,ya_menn,ya_kvinner,ya_total,inc_k1,inc_k5,uni_k_mf,uni_k_m,uni_k_f,uni_l_mf,uni_l_m,uni_l_f,trade_pc
1259,Øygarden,2009,14316,57.52587017873941,56.413924654268,56.97371536822165,14.5,25.5,12.1,9.3,15,1.8,1.8,1.9,26695
1259,Øygarden,2010,16264,57.71905424200278,56.25592417061611,56.99554722287321,14.1,25.1,12.7,9.5,15.9,1.8,1.5,2.1,29565
1259,Øygarden,2011,17915,57.63411279229711,56.34733364794714,56.99999999999999,14.899999999999999,24.1,13.3,10.3,16.4,2.1,1.7,2.6,30737
1259,Øygarden,2012,18474,58.24811027123166,56.451612903225815,57.365919891378134,16.2,24.5,14.1,11,17.3,2.2,1.7,2.7,30139
1259,Øygarden,2013,18311,58.540772532188846,56.068069861173306,57.33070348454964,16.3,24,14.4,11.2,17.7,2.5,2,3,30425
1259,Øygarden,2014,19552,58.26446280991735,56.47985989492119,57.39795918367348,16.6,24.5,14.4,11.2,18,2.8,2.1,3.5,29572
1259,Øygarden,2015,18740,58.32992222677036,56.506550218340614,57.447707585041194,14.9,23.5,14.9,11.5,18.6,2.8,2.4,3.4,31125
1259,Øygarden,2016,20688,57.54301720688275,55.88610284742881,56.739488870568834,16.4,21.5,15,11.2,19.1,2.7,2.6,2.9,32698
1259,Øygarden,2017,21822,56.877470355731234,54.97272345782627,55.953592509668226,17.5,21.2,15,11,19.3,3.1,2.6,3.6,31955
1260,Radøy,2008,12355,59.85191279308927,55.0994498518832,57.50938673341677,19.5,19.9,13.8,10.5,17.2,2.2,2.3,2,30840
1260,Radøy,2009,13420,59.81270358306189,55.044322498944695,57.47150259067357,19.5,20.799999999999997,14.4,10.8,18,2.1,2.3,2,32208
1260,Radøy,2010,13340,59.8780487804878,55.64482029598309,57.80310880829016,20.1,18.3,14.6,11,18.4,2.4,2.4,2.3,32864
1260,Radøy,2011,13748,59.927942353883104,56.58882402001668,58.29248366013072,19.9,19,15,11.4,18.7,2.4,2.3,2.4,33461
1260,Radøy,2012,15383,59.63808025177026,56.76348547717842,58.23909531502424,18.1,19.9,15.3,11.4,19.4,2.5,2.4,2.7,34375
1260,Radøy,2013,13936,58.60862806062962,56.21399176954732,57.445532680391764,18.6,19.8,15.5,11.1,20.2,2.5,2.5,2.6,32934
1260,Radøy,2014,16874,58.262548262548265,55.818701510820745,57.07481643183171,18.6,19.3,15.5,11.7,19.6,2.9,2.7,3.1,37021
1260,Radøy,2015,15442,58.15028901734104,55.270773046713515,56.761069006781014,19.1,18.4,15.5,11.2,20.2,3.2,3.2,3.1,39713
1260,Radøy,2016,16070,58.31114492202359,54.98366013071896,56.706716564900525,19.3,18.200000000000003,15.9,11.5,20.6,3.4,3.6,3.2,43761
1260,Radøy,2017,18709,58.923192771084345,55.420711974110034,57.23478939157566,18.2,17.2,16.3,11.7,21.1,3.5,3.3,3.7,44064
1263,Lindås,2008,16005,59.635379575559035,57.39233387598046,58.535346204093486,15.3,26.1,17.2,13.5,21.1,3.2,4,2.2,81177
1263,Lindås,2009,15134,59.90243902439024,57.36773065150853,58.66343687660303,16,26,17.6,13.3,22.1,3.4,4.2,2.5,78864
1263,Lindås,2010,18977,59.723741794310726,56.681961571551476,58.23883522329554,16,24.9,18,13.7,22.4,3.5,4.3,2.7,79259
1263,Lindås,2011,18194,59.02478448275862,56.88099266779469,57.97740424359328,15.4,24.8,18.4,13.9,23,3.5,4.2,2.9,84533
1263,Lindås,2012,20413,58.18545697131421,56.90784887773596,57.56067630215435,14.7,24.8,18.6,14.2,23.1,3.7,4.1,3.3,84971
1263,Lindås,2013,18353,57.85211735032524,56.14107314395499,57.010796221322536,15.4,24.6,18.8,14.4,23.3,3.7,4.1,3.4,88108
1263,Lindås,2014,19558,57.5682382133995,55.86886130599028,56.73236445683191,15.2,24.9,18.9,14.5,23.4,4.3,4.7,3.9,88459
1263,Lindås,2015,21880,57.30062925388468,55.70584372948129,56.5121412803532,15,23.6,19.6,14.9,24.5,4.4,4.7,4.1,85785
1263,Lindås,2016,20689,57.12294043092522,55.073214979914475,56.1094380726597,15.700000000000001,22.700000000000003,19.5,14.5,24.6,4.7,5,4.3,85195
1263,Lindås,2017,20866,56.96060037523453,54.61478800413651,55.80700527620621,15.4,22.6,19.6,14.6,24.8,4.8,5,4.6,79846
1264,Austrheim,2009,15306,58.94339622641509,55.79536370903278,57.41459627329193,18,29.7,14.1,11.3,17.2,2.9,3.7,2.1,62165
1264,Austrheim,2010,15686,60.788381742738586,55.959752321981426,58.50986121256392,18.6,27.1,14,11,17.3,3.1,4,2.2,54066
1264,Austrheim,2011,16333,61.54891304347826,56.18830675778283,59.017569021154536,18.7,26.5,14.5,10.9,18.3,3.4,4.4,2.3,49261
1264,Austrheim,2012,14653,61.79930795847751,56.048084147257704,59.04178674351584,16.700000000000003,28.9,15.3,11.3,19.4,3.4,4.5,2.2,50923
1264,Austrheim,2013,15338,59.972954699121026,55.46528803545052,57.81856689022238,17.1,28.6,15.1,10.5,19.9,3.3,4.4,2.3,48288
1264,Austrheim,2014,17352,59.606245756958586,55.955882352941174,57.85386516060713,16.6,26.7,15.4,11.2,20,3.9,4.7,3,50785
1264,Austrheim,2015,18940,58.445945945945944,54.21511627906976,56.40756302521008,17.2,25.8,15.1,10.7,19.8,3.7,4.3,3.1,50050
1264,Austrheim,2016,16907,56.43097643097643,53.60524399126001,55.07347795661302,19.200000000000003,23.299999999999997,15.2,10.8,19.9,4,4.5,3.5,52280
1264,Austrheim,2017,18845,56.06666666666666,52.67341040462428,54.438280166435504,18,22.1,15.4,11.1,20.1,3.6,3.9,3.2,68982
1401,Flora,2008,13811,58.2860092927207,56.36948365195641,57.34572230014025,17.4,22.7,17.9,14,21.9,2.9,3.5,2.2,59347
1401,Flora,2009,14445,58.333333333333336,56.080114449213156,57.23270440251572,17.4,23.6,18.4,14.2,22.9,3,3.8,2.3,58261
1401,Flora,2010,15992,59.24749163879599,56.49304316803425,57.9147246677024,18.700000000000003,21.799999999999997,18.6,14.3,23.2,3.2,3.7,2.7,57871
1401,Flora,2011,18507,58.78106111484218,56.96022727272727,57.89609941318605,18.200000000000003,22.9,18.8,14.4,23.4,3.3,3.7,2.8,59027
1401,Flora,2012,17556,58.70870870870871,56.908127208480565,57.83422001029689,18.5,22.6,19,14.6,23.5,3.4,3.8,2.9,63361
1401,Flora,2013,19062,58.51382872375874,56.87445127304653,57.71565358638967,18,24.1,19.6,14.9,24.5,3.6,3.8,3.3,64365
1401,Flora,2014,19006,58.84009942004971,56.54596100278552,57.72136853722727,18.1,23.9,20.1,15.4,25.1,4.2,4.4,3.9,69371
1401,Flora,2015,19178,59.11547911547912,56.69619593538301,57.94132524026302,17.4,23.1,20.1,15.5,25.1,4.6,4.6,4.6,69060
1401,Flora,2016,21528,59.33922145894668,56.58461008779481,57.99714836869915,18.8,22.8,20.7,15.9,25.8,4.8,4.5,5.1,69907
1401,Flora,2017,21086,59.3456430191124,57.01287553648069,58.213184432036,18.9,22,21.1,16,26.5,5,4.6,5.3,69443
1416,Høyanger,2008,9106,57.62483130904184,52.34774523477452,55.0297210791038,17.4,16.9,14.6,11.9,17.4,2.3,2.7,1.9,44682
1416,Høyanger,2010,6397,57.27482678983834,52.41511238641798,54.88721804511278,18,17.799999999999997,15.2,12.1,18.4,2.8,3,2.5,45644
1416,Høyanger,2011,8558,57.68701239100504,52.35602094240838,55.070093457943926,17.8,17.3,15.8,12.4,19.2,2.6,3,2.3,47208
1416,Høyanger,2012,8966,57.67245424683247,52.80575539568345,55.26565464895635,17.6,17.6,16.4,12.4,20.4,2.7,3.1,2.4,49559
1416,Høyanger,2014,9005,56.61176470588235,51.74927113702624,54.219459717905806,19.3,17.1,16.7,12.3,21.4,3.1,3.4,2.7,50435
1416,Høyanger,2015,9608,57.58865248226951,52.23953261927945,54.95322619333174,18.9,17.6,16.8,12.2,21.8,3.9,4,3.8,50982
1416,Høyanger,2016,10626,57.755775577557756,52.450980392156865,55.15501081470801,20.299999999999997,17.4,17.3,12.6,22.3,4.1,4,4.2,53368
1416,Høyanger,2017,10322,58.52749301025163,52.83757338551859,55.75178997613365,19.5,17.6,17.9,12.7,23.4,4.3,4.2,4.4,53916
1420,Sogndal,2008,14540,59.669469411423606,56.7536231884058,58.21133497608349,22.5,17.5,23.9,18.7,29.2,6.9,8.3,5.4,84796
1420,Sogndal,2009,15566,59.626972740315644,56.79012345679012,58.2089552238806,23.200000000000003,18.1,24.5,19.4,29.6,7.2,8.7,5.8,90639
1420,Sogndal,2010,15087,59.642654566080544,56.6828156169849,58.16631130063966,22.4,18.1,24.8,19.7,29.9,7.4,8.7,6.1,94206
1420,Sogndal,2011,20067,59.86622073578596,56.970884658454644,58.42178770949721,22.6,17,25.4,20.2,30.6,7.7,8.7,6.7,95235
1420,Sogndal,2012,22656,60.38855909336212,57.02910488742449,58.723462166575935,22.6,17.5,26.7,21.3,32.1,8,9,7.1,97064
1420,Sogndal,2013,20953,60.37685774946922,57.859261256403336,59.127992510365125,19.6,19.2,26.8,20.9,32.4,8.2,9.1,7.3,102125
1420,Sogndal,2014,23172,61.07768767983259,57.8421052631579,59.46477764659582,18.700000000000003,19.700000000000003,26.3,20.5,32.1,9,9.6,8.4,107245
1420,Sogndal,2015,23298,61.01430429128739,57.907098121085596,59.46333203074118,18.799999999999997,20.5,27.3,21.5,33.3,9.2,9.3,9,114617
1420,Sogndal,2016,24988,61.15452482984624,57.95454545454546,59.57392524556704,18.5,20.700000000000003,27.6,21.6,33.7,10,10,10,115417
1420,Sogndal,2017,26997,60.36192364898364,58.30560532377783,59.35020778239516,18.8,20.5,27.8,21.6,34,10.2,10.5,10,115971
1424,Årdal,2008,14028,59.438322076075366,55.43834121498726,57.461344839985614,14.9,24.2,14.3,10.4,18.3,3,3.9,2.2,60641
1424,Årdal,2009,12667,59.86727209221097,55.16989404457435,57.57142857142858,15.6,23.9,14.8,10.7,19.1,3.4,4.1,2.8,56467
1424,Årdal,2010,15167,59.80629539951574,55.30441122858184,57.61448349307774,15.9,21.9,15.1,11,19.3,3.6,4.3,2.8,59133
1424,Årdal,2011,15744,59.707215057511334,54.39238653001463,57.11480092840564,15.399999999999999,20.6,15.3,11.2,19.5,3.7,4.6,2.9,61444
1424,Årdal,2012,12996,59.53293830602998,54.0140584535701,56.85570710696339,15.4,19.799999999999997,15.5,11.4,19.8,3.8,4.5,3,59272
1424,Årdal,2013,12035,58.70944992947814,53.74301675977654,56.29414961057779,18.2,17,15.5,10.9,20.1,3.6,4.4,2.8,58072
1424,Årdal,2014,11906,59.40350877192982,54.383975812547234,56.98689956331878,18.1,18.3,15.4,10.7,20.5,4,4.6,3.3,59877
1424,Årdal,2015,12832,58.60099928622412,54.73924628854206,56.73236323448149,16.5,19,16.3,11.4,21.5,4.3,4.9,3.7,62851
1424,Årdal,2016,13444,58.33937635968093,54.59438677431757,56.52173913043478,17,20.3,16.2,10.9,22,4.4,5.2,3.7,66224
1424,Årdal,2017,12886,58.92086330935252,54.78126209833527,56.927093044937536,16.3,20.5,17,11.1,23.2,4.6,5.2,3.9,68181
1426,Luster,2011,10688,56.237623762376245,53.84307445956765,55.046784789966154,19.9,16.7,19.7,14.1,25.2,3.7,4.1,3.3,43581
1426,Luster,2012,14164,55.93018643395477,54.051896207584825,54.99403103859929,19.799999999999997,16.7,20.2,14.4,26,3.7,4.2,3.2,45038
1426,Luster,2014,14609,55.23255813953488,54.48385811080112,54.86343092945569,18.9,17.5,21.6,15.8,27.2,4.2,4.3,4.1,48771
1426,Luster,2015,16811,55.13366912049593,53.96137169885692,54.55255959359124,18.1,17.9,21.6,15.7,27.6,4.7,4.8,4.5,45794
1426,Luster,2016,13805,55.011655011655016,54.466057959507744,54.7418024739839,19.7,16.6,22,15.9,28.2,4.9,4.8,4.9,49573
1426,Luster,2017,17106,55.41207747816179,55.04368546465449,55.23199378761405,19.799999999999997,17.2,22.6,16.1,29.3,5.1,4.8,5.3,46848
1428,Askvoll,2008,6412,55.69864777849324,51.05820105820106,53.4094616639478,23.6,17.1,14.7,10.1,19.4,2.1,2.3,1.9,43762
1428,Askvoll,2017,11513,52.405721716514954,51.0150622134905,51.71288743882545,21.2,21.9,18.6,12.2,25.1,4.5,4.1,4.9,59087
1431,Jølster,2013,14659,55.42168674698795,55.29646902065289,55.36062378167641,20.8,19.700000000000003,21.2,14.2,28.1,4,4.3,3.7,44838
1431,Jølster,2015,16108,55.25316455696202,54.9792531120332,55.12227362855254,20.9,20.9,21.4,14.8,28.5,5,5,5.1,48788
1431,Jølster,2017,15217,54.465958775765145,54.488950276243095,54.47687766480813,19.5,21.4,21.5,14.5,28.9,5.4,5.3,5.5,50530
1432,Førde,2008,15192,59.528318127044244,59.852764937510706,59.690987124463526,16,22.6,25.5,19.2,31.6,6.1,7.7,4.6,128791
1432,Førde,2009,15848,59.69439728353141,60.238735709482185,59.967899983105255,15.9,22.5,25.9,19.4,32.1,6.5,8,5,140053
1432,Førde,2010,16286,59.13116123642439,60.08264462809917,59.60947237224761,16.3,22.5,26.4,19.9,32.6,6.6,8.1,5.1,136177
1432,Førde,2011,18111,59.40431133783116,60.11419249592169,59.760792987630055,16.3,22.2,26.6,20,32.9,7,8.4,5.7,135615
1432,Førde,2012,19505,59.684757881052974,59.824475865431495,59.75461119687983,17.2,22.700000000000003,26.5,20,32.8,7.3,8.4,6.3,134008
1432,Førde,2013,19659,59.82213752580594,59.66145001596934,59.742017676566604,16.1,23.200000000000003,26.7,19.9,33.3,7.5,8.5,6.6,134282
1432,Førde,2014,22063,59.660430749882096,59.88298545224542,59.771383523847064,16.3,23.1,26.7,20.1,33.2,8,8.8,7.3,144244
1432,Førde,2015,20052,59.86596009975062,59.68676585747846,59.776579954691044,16.1,23.4,27,20.1,33.9,8.3,8.9,7.7,148080
1432,Førde,2016,22038,59.76586568083796,59.86267166042447,59.81395348837209,16.7,23.6,27.4,20.6,34.1,8.4,8.8,8,147933
1432,Førde,2017,25467,59.36976708783681,59.72049689440993,59.54339303559074,16,23.6,27.7,20.5,34.7,8.7,9,8.3,149787
1433,Naustdal,2013,15209,55.23541813070977,56.12403100775194,55.657943236269816,15.1,19.5,17.7,12.1,23.8,3.5,3.5,3.5,20010
1439,Vågsøy,2009,8780,57.0242444370641,53.08932169241102,55.0676239772917,21.6,20.8,15.9,13.3,18.5,2.1,2.6,1.5,68556
1439,Vågsøy,2010,7322,57.26609157266091,53.62173038229376,55.45363575717145,21.200000000000003,20.799999999999997,15.7,13.2,18.2,2.3,2.7,1.8,69172
1439,Vågsøy,2011,9333,57.66590389016019,53.75294513631774,55.73797678275291,21.700000000000003,20,16.3,13.6,19.1,2.7,3,2.3,74516
1439,Vågsøy,2012,8414,57.93676141807729,53.93595730486991,55.97976831457008,21.7,19.3,16.7,13.9,19.7,2.7,3,2.3,78292
1439,Vågsøy,2013,10486,58.19750719079578,53.94648829431438,56.12028109168165,21.7,20.1,17.2,14.1,20.3,2.9,3.1,2.7,77091
1439,Vågsøy,2014,12018,57.94691397505597,53.40755735492577,55.73797406008866,21,19.6,17.5,14.5,20.6,3.6,3.8,3.4,76523
1439,Vågsøy,2015,9402,57.86264441591784,53.16925151719487,55.573824399868464,21,20.700000000000003,18.2,15.1,21.4,3.7,4,3.5,80289
1439,Vågsøy,2016,10872,58.001939864209504,53.538774128005414,55.82203109493881,20.799999999999997,21.6,18.7,15.3,22.2,3.5,3.7,3.3,84351
1439,Vågsøy,2017,12307,57.26302167583306,52.85714285714286,55.115237937323826,21.5,21.4,18.9,15.8,22.1,3.8,4,3.6,82932
1443,Eid,2010,13312,58.4100989423405,55.03769705277587,56.72764575141049,17.6,19.2,21,15.9,26.1,4.2,5.3,3.2,81109
1443,Eid,2012,15496,57.290969899665555,55.67567567567567,56.48739495798319,17.4,19.6,21.4,16.2,26.6,4.6,5.1,4,77112
1443,Eid,2013,13528,57.13326619671031,55.32131927915675,56.23310810810811,16.6,20.4,21.9,16.2,27.6,4.7,5.3,4,76957
1443,Eid,2014,15169,56.93235097119893,54.48979591836734,55.72055349308134,16.8,21,22.2,16.5,28.1,5.1,5.7,4.6,80781
1443,Eid,2015,17168,56.95364238410596,54.061341422312104,55.520293970268916,18.3,19.9,22.4,16.7,28.2,5.2,5.5,4.9,83432
1443,Eid,2017,18566,56.667753505053795,53.72038705372039,55.21108179419525,18.2,20.6,22.9,17.2,28.8,5.6,5.7,5.5,94876
1445,Gloppen,2012,10988,55.27336860670194,53.12939521800282,54.199683042789225,19.299999999999997,19.5,22.4,16.2,28.4,4.7,5.7,3.8,69931
1445,Gloppen,2013,13513,54.9982462293932,53.451327433628315,54.22832980972516,18.9,18.9,22.5,16.5,28.4,5,5.8,4.2,71874
1445,Gloppen,2014,11493,54.933519944016794,53.56135401974612,54.25008781173165,19,19.2,23.1,17.4,28.6,5.7,6.4,5,71654
1445,Gloppen,2015,13334,54.43520443520443,52.739965095986044,53.5906798817597,19.7,20,23.7,17.8,29.6,5.7,6.3,5.2,74043
1445,Gloppen,2016,13648,53.81705639614856,52.29485396383866,53.060165975103736,19,20.6,24.3,17.9,30.8,5.9,6.1,5.8,76321
1445,Gloppen,2017,18297,54.125299554946935,52.6554856743536,53.397890368320944,19.5,19.8,24.8,18.2,31.4,6.3,6.6,6,78035
1449,Stryn,2008,9446,57.50570776255708,53.751914241960186,55.69508051410843,18.9,15.799999999999999,17.1,13.3,21.3,2.6,3.7,1.5,71283
1449,Stryn,2012,13489,57.652505446623096,53.8756262894194,55.838641188959656,19.6,15.2,19.2,14.6,24,3.3,3.9,2.6,79395
1449,Stryn,2015,16266,58.40448239060832,53.302025242148524,55.9748427672956,19.3,16.6,19.8,14.5,25.6,4.5,5.1,3.8,77789
1449,Stryn,2017,20697,57.51789976133651,52.27734261676821,55.01523967858133,19.5,18.6,20.3,15,26.2,5.1,5.4,4.7,80604
1502,Molde,2008,16745,60.61006861205257,57.751906206444204,59.175104964188684,17.8,21.2,24.1,19.8,28.4,6.8,8.9,4.8,98159
1502,Molde,2009,17532,60.61374795417349,57.57256364520836,59.08609595177975,17.6,21.6,24.4,19.7,28.9,7.1,9.1,5.1,102981
1502,Molde,2010,18677,60.87238527647154,57.49939812214107,59.177253478523895,18.3,21.5,24.8,19.9,29.5,7.2,9.1,5.4,104962
1502,Molde,2011,19984,60.72596729158357,57.67882746534969,59.20124357288054,18.1,21.4,25.3,20.5,29.9,7.8,9.5,6.1,105211
1502,Molde,2012,20276,60.46493425172198,57.37098804279421,58.921845574387945,18.5,21.700000000000003,25.7,20.8,30.5,8.1,9.8,6.5,105089
1502,Molde,2013,22057,60.438630242400926,57.3062359941272,58.87569401603948,17.799999999999997,21.9,25.9,20.9,30.8,8.4,9.9,6.9,104485
1502,Molde,2014,21746,60.10899600859687,56.98924731182796,58.54960073710074,18.200000000000003,21.7,25.9,20.8,31,8.9,10.2,7.6,108872
1502,Molde,2015,22580,59.81527746233628,57.30106955928089,58.55941194301303,18.1,21.6,26.4,21,31.8,9.3,10.6,8.1,104327
1502,Molde,2016,23310,59.642458100558656,57.3081836627339,58.48047284153823,18.6,20.8,26.8,21.1,32.6,9.6,10.8,8.3,107206
1502,Molde,2017,23514,59.30932046045303,57.11611888897208,58.21713518753262,18.8,20.799999999999997,27.3,21.6,33.1,9.7,10.7,8.7,103622
1504,Ålesund,2008,16281,61.2033394108051,58.02486780048592,59.60844309516411,19.5,21,23,19.7,26.1,4.8,6.2,3.4,102539
1504,Ålesund,2009,16873,61.293066780093575,58.32781926458077,59.8104780584635,19.3,21.3,23.4,20.1,26.7,5,6.4,3.7,107671
1504,Ålesund,2010,18111,61.14688035573672,58.1966063665685,59.678470057233255,19.1,21.6,23.8,20.2,27.4,5.4,6.8,4,109536
1504,Ålesund,2011,19870,61.29237191995281,58.45698701058568,59.887794824822535,20.1,21.6,24.3,20.6,28.1,5.7,7,4.4,111246
1504,Ålesund,2012,20667,61.657640060374675,58.52900867976245,60.11572406340058,20.2,21.200000000000003,24.8,21,28.6,6,7.1,4.9,112820
1504,Ålesund,2013,20844,61.634808414069994,58.72326958723269,60.204738747140986,20,21.3,25.1,21.2,29,6.4,7.3,5.4,113527
1504,Ålesund,2014,21523,61.59162123878611,58.85523385300668,60.24875948149605,20.299999999999997,21.299999999999997,25.5,21.4,29.6,7.2,8.1,6.2,116768
1504,Ålesund,2015,24036,61.6306649724693,58.76860741654188,60.22756714742206,20.3,21.2,25.7,21.4,30.1,7.8,8.6,7,119208
1504,Ålesund,2016,22813,61.502681863895404,58.60682602805576,60.08513915331465,20.6,21,26.3,21.9,30.9,7.9,8.6,7.3,120846
1504,Ålesund,2017,24264,61.300091263585834,58.49824622179881,59.929235788893834,20.5,21.1,26.7,22.3,31.2,8.3,8.8,7.8,121259
1505,Kristiansund,2008,14310,61.668874172185426,58.38920254057869,60.02824235470632,21.6,18.6,18.3,15.8,20.7,3.5,4.5,2.5,79602
1505,Kristiansund,2009,14572,61.78953781878318,58.621593291404615,60.20839691328421,21.9,19.1,18.5,15.9,21.1,3.6,4.6,2.7,80908
1505,Kristiansund,2010,15905,61.502186401440454,58.63498920086393,60.07401669678975,21.200000000000003,19.1,18.8,15.9,21.7,3.9,4.8,3.1,80848
1505,Kristiansund,2011,17491,61.34979702300406,58.42840115784097,59.89393296563428,21.9,18.9,19.3,16.1,22.4,4,4.9,3.2,82583
1505,Kristiansund,2012,17692,61.01751739166876,58.16360882006396,59.59349934909503,22.1,18.9,19.6,16.2,23,4.3,5.2,3.6,85686
1505,Kristiansund,2013,17710,61.2640749568505,58.01571380809094,59.65355766441507,21.799999999999997,19,20,16.3,23.8,4.4,5.2,3.6,88664
1505,Kristiansund,2014,17734,61.06302079119812,58.08542463021439,59.59417913506866,22.3,18.8,20.2,16.5,23.9,5.1,5.7,4.4,91674
1505,Kristiansund,2015,18290,60.701641454779534,57.63722162430665,59.19125147916922,22.200000000000003,18.4,20.3,16.3,24.4,5.3,5.9,4.8,91117
1505,Kristiansund,2016,17596,60.2346700956361,57.3864106596044,58.831444181684745,22.9,17.2,20.7,16.8,24.7,5.4,5.8,5,93810
1505,Kristiansund,2017,18151,59.94838293410759,57.45246201112679,58.718599132640534,23.3,17,21.1,17.1,25.3,5.6,5.9,5.3,92793
1511,Vanylven,2011,7997,57.12676056338029,53.532277710109625,55.399473222124676,21.2,19.9,13.8,9.6,18.3,1.7,1.9,1.5,56116
1511,Vanylven,2013,9874,55.78703703703704,52.42537313432835,54.166666666666664,21.700000000000003,21.4,14.3,9.5,19.3,1.9,2.1,1.7,58446
1511,Vanylven,2014,10502,55.17846693973084,51.85185185185185,53.57359176256814,22,20.6,14.5,9.5,19.7,2,2.3,1.6,58893
1511,Vanylven,2016,9485,54.40289505428226,51.8773466833542,53.163390663390665,22.299999999999997,21.200000000000003,15.2,10.1,20.6,2.1,2.4,1.9,59456
1514,Sande (Møre og Romsdal),2011,8868,59.84138428262437,52.58481421647819,56.419047619047625,24.3,22.2,15.1,12.5,17.9,1.7,2.1,1.3,23112
1514,Sande (Møre og Romsdal),2012,9849,60.11602610587382,53.349875930521094,56.95517774343122,22.2,23,15.3,12,18.6,1.9,2,1.9,23226
1514,Sande (Møre og Romsdal),2013,10358,59.38395415472779,53.896103896103895,56.81126331811264,22.799999999999997,22,15.5,11.7,19.4,2,2,2,23705
1515,Herøy (Møre og Romsdal),2008,10696,58.834675509237336,54.780924715565234,56.829881479707886,16.8,28.5,14.3,11.7,16.9,1.6,1.9,1.3,47923
1515,Herøy (Møre og Romsdal),2009,9722,58.38671411625148,54.958877600387034,56.68942388309978,16.1,28.8,14.5,11.9,17.1,1.9,2.2,1.6,55053
1515,Herøy (Møre og Romsdal),2010,11175,58.14447592067988,55.4135519652761,56.79351067636884,17.700000000000003,28.4,15.1,12,18.2,1.9,2.3,1.5,55455
1515,Herøy (Møre og Romsdal),2011,10997,58.344891354600094,55.883052056096986,57.13113793507559,18.2,28.4,15.5,12.1,19,2.1,2.5,1.7,55899
1515,Herøy (Møre og Romsdal),2012,11974,58.68141792729736,55.95625872498836,57.3392918528704,17.7,26,16,12.4,19.6,2.3,2.6,2,58403
1515,Herøy (Møre og Romsdal),2013,12991,58.14987769624194,55.67816091954023,56.934554086130895,16.9,26.799999999999997,16.3,12.7,20.1,2.4,2.6,2.3,57820
1515,Herøy (Møre og Romsdal),2014,13896,57.49833370362142,55.70639668660837,56.618062620097206,17.6,26.8,17.1,13.3,21,3,3,3,60191
1515,Herøy (Møre og Romsdal),2015,12530,57.544476169558536,56.10591189226204,56.83904186254757,17.5,26.3,17.5,13.6,21.6,3.4,3.3,3.4,58462
1515,Herøy (Møre og Romsdal),2016,12468,57.413868294810285,55.88235294117647,56.66518056174766,17.6,24.7,18,13.9,22.2,3.4,3.4,3.5,69462
1515,Herøy (Møre og Romsdal),2017,14605,56.996289019864655,55.87294332723949,56.447471251535106,18.700000000000003,23.9,18.6,13.9,23.5,3.4,3.3,3.5,73023
1516,Ulstein,2008,12524,57.93537317700886,54.653522760220355,56.30578750359919,14.7,30.4,22.1,19.1,25.2,3.6,4.8,2.4,100476
